Date,Year,Month,Temp_Anomaly,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data Type,Predicted_Anomaly
2021-01-01,2021.0,Jan,0.81,0.8700000000000001,0.628,1.0,False,False,True,Actual,
2021-02-01,2021.0,Feb,0.64,0.86,0.63,2.0,False,False,True,Actual,
2021-03-01,2021.0,Mar,0.89,1.042,0.7480000000000001,3.0,True,False,False,Actual,
2021-04-01,2021.0,Apr,0.76,0.8939999999999999,0.652,4.0,True,False,False,Actual,
2021-05-01,2021.0,May,0.79,0.85,0.6100000000000001,5.0,True,False,False,Actual,
2021-06-01,2021.0,Jun,0.84,0.9,0.646,6.0,False,True,False,Actual,
2021-07-01,2021.0,Jul,0.92,0.964,0.6569999999999999,7.0,False,True,False,Actual,
2021-08-01,2021.0,Aug,0.81,0.936,0.6679999999999999,8.0,False,True,False,Actual,
2021-09-01,2021.0,Sep,0.92,1.004,0.706,9.0,False,False,False,Actual,
2021-10-01,2021.0,Oct,0.98,1.0579999999999998,0.744,10.0,False,False,False,Actual,
2021-11-01,2021.0,Nov,0.92,0.9759999999999998,0.717,11.0,False,False,False,Actual,
2021-12-01,2021.0,Dec,0.87,1.0099999999999998,0.6435,12.0,False,False,True,Actual,
2022-01-01,2022.0,Jan,0.91,0.654,0.5700000000000001,1.0,False,False,True,Actual,
2022-02-01,2022.0,Feb,0.89,0.6719999999999999,0.572,2.0,False,False,True,Actual,
2022-03-01,2022.0,Mar,1.04,0.8320000000000001,0.664,3.0,True,False,False,Actual,
2022-04-01,2022.0,Apr,0.83,0.698,0.5850000000000001,4.0,True,False,False,Actual,
2022-05-01,2022.0,May,0.84,0.6419999999999999,0.5269999999999999,5.0,True,False,False,Actual,
2022-06-01,2022.0,Jun,0.92,0.7060000000000001,0.5599999999999999,6.0,False,True,False,Actual,
2022-07-01,2022.0,Jul,0.94,0.776,0.589,7.0,False,True,False,Actual,
2022-08-01,2022.0,Aug,0.95,0.748,0.583,8.0,False,True,False,Actual,
2022-09-01,2022.0,Sep,0.89,0.798,0.605,9.0,False,False,False,Actual,
2022-10-01,2022.0,Oct,0.97,0.8099999999999999,0.657,10.0,False,False,False,Actual,
2022-11-01,2022.0,Nov,0.73,0.7719999999999999,0.597,11.0,False,False,False,Actual,
2022-12-01,2022.0,Dec,0.8,0.604,0.5265,12.0,False,False,True,Actual,
2023-01-01,2023.0,Jan,0.88,0.436,0.456,1.0,False,False,True,Actual,
2023-02-01,2023.0,Feb,0.97,0.486,0.504,2.0,False,False,True,Actual,
2023-03-01,2023.0,Mar,1.23,0.604,0.5670000000000001,3.0,True,False,False,Actual,
2023-04-01,2023.0,Apr,0.99,0.5079999999999999,0.486,4.0,True,False,False,Actual,
2023-05-01,2023.0,May,0.94,0.4319999999999999,0.433,5.0,True,False,False,Actual,
2023-06-01,2023.0,Jun,1.08,0.526,0.485,6.0,False,True,False,Actual,
2023-07-01,2023.0,Jul,1.19,0.578,0.516,7.0,False,True,False,Actual,
2023-08-01,2023.0,Aug,1.19,0.526,0.477,8.0,False,True,False,Actual,
2023-09-01,2023.0,Sep,1.48,0.5679999999999998,0.505,9.0,False,False,False,Actual,
2023-10-01,2023.0,Oct,1.34,0.574,0.5529999999999999,10.0,False,False,False,Actual,
2023-11-01,2023.0,Nov,1.42,0.5599999999999998,0.518,11.0,False,False,False,Actual,
2023-12-01,2023.0,Dec,1.35,0.5599999999999998,0.518,12.0,False,False,True,Actual,
1929-03-01,1929.0,Mar,,,,,,,,Predicted,-0.1213572001170835
1930-03-01,1930.0,Mar,,,,,,,,Predicted,-0.1136125180773444
1931-03-01,1931.0,Mar,,,,,,,,Predicted,-0.1058678360376053
